asin,is_sponsored,brand,name,url,thumbnail,rating,total_ratings,price,list_price,price_per_unit,typical_price,currency,currency_symbol,offer_info,is_prime,shipping_info,retailer_badge,seller_info,more_buying_choices,past_month_bought
B0D73KRP4M,False,,"Lefant Robot Vacuum Cleaner M210 Pro,Slim,Quiet,2200Pa Suction,120 Min Self-Charging Robotic Vacuums, Freemove 3.0,WiFi/APP/Alexa,6 Cleaning Modes Ideal for Hard Floors Pet Hair Low Carpet,Gray ",https://www.amazon.com/Lefant-Cleaner-Self-Charging-Freemove-Cleaning/dp/B0D73KRP4M,https://m.media-amazon.com/images/I/61rsnXnLO9L._AC_UY218_.jpg,,7850.0,99.99,229.98,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14']",Limited time deal,,,600+
B0CPFBBHP4,False,,"eufy X10 Pro Omni Robot Vacuum and Mop with 8,000 Pa Suction, Dual Mops with 12 mm Auto-Lift and Carpet Detection, AI Obstacle Avoidance, Auto Mop Washing, Auto Drying, Self-Emptying, Self-Refilling ",https://www.amazon.com/eufy-Auto-Lift-Detection-Self-Emptying-Self-Refilling/dp/B0CPFBBHP4,https://m.media-amazon.com/images/I/61E63RJCT7L._AC_UY218_.jpg,,882.0,799.99,,,,USD,$,$100.00 off coupon appliedSave $100.00with coupon,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14', '$100.00 off coupon appliedSave $100.00with coupon']",,,"{'heading': 'More Buying Choices', 'offer_text': '$729.59(2+ used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0CPFBBHP4/ref=sr_1_22_olp?keywords=robot+vacuum+cleaner&crid=LADB0CX3BQWZ&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.5orqcgNFuRro_I-1ZY_l7cyBKgZuGkqyzmaJxm7HVjaCEuXUMHEALLs2VRBZI4vpjG3hG_ZhXOdYvM7stFO_i6ywcJzQWvC9FGbjLDp4zBFJYg2zWSj7KOPF1E9QMGa906PlDVReXg2W2665QNLwSRDDIOWphHYpH03lNI2CvqsHrC4JlEyOmdBBZMx5cEyff1OwOkUEL6oK3ogmdcbq7Qou7eetWvo_HUh3PpqidvU._Ah8UJT_fK7je1qFRccDkDCFES5_8nnGtxB5b_IGFlg&qid=1731326163&sr=8-22'}",2K+
B0C7VMFRDZ,False,,"roborock Q8 Max+ Robot Vacuum and Mop, Self-Emptying, Hands-Free Cleaning for up to 7 Weeks, Reactive Tech Obstacle Avoidance, 5500 Pa Suction, DuoRoller Brush, APP-Controlled Mopping, Black ",https://www.amazon.com/roborock-Q8-Max-Self-Emptying-APP-Controlled/dp/B0C7VMFRDZ,https://m.media-amazon.com/images/I/61uNNTGOp4L._AC_UY218_.jpg,,3891.0,659.99,819.99,,,USD,$,Join Prime to buy this item at $519.99,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14', 'Join Prime to buy this item at $519.99']",,,,800+
B0CVJ3K8FF,False,,"iRobot Roomba Robot Vacuum and Mop Combo (Y0140) - Vacuums and mops, Easy to use, Power-Lifting Suction, Multi-Surface Cleaning, Smart Navigation Cleans in Neat Rows, Self-Charging, Alexa ",https://www.amazon.com/iRobot-Roomba-Robot-Vacuum-Combo/dp/B0CVJ3K8FF,https://m.media-amazon.com/images/I/71S49SPqD+L._AC_UY218_.jpg,,588.0,206.0,274.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14']",,,"{'heading': 'More Buying Choices', 'offer_text': '$127.82(10+ used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0CVJ3K8FF/ref=sr_1_24_olp?keywords=robot+vacuum+cleaner&crid=LADB0CX3BQWZ&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.5orqcgNFuRro_I-1ZY_l7cyBKgZuGkqyzmaJxm7HVjaCEuXUMHEALLs2VRBZI4vpjG3hG_ZhXOdYvM7stFO_i6ywcJzQWvC9FGbjLDp4zBFJYg2zWSj7KOPF1E9QMGa906PlDVReXg2W2665QNLwSRDDIOWphHYpH03lNI2CvqsHrC4JlEyOmdBBZMx5cEyff1OwOkUEL6oK3ogmdcbq7Qou7eetWvo_HUh3PpqidvU._Ah8UJT_fK7je1qFRccDkDCFES5_8nnGtxB5b_IGFlg&qid=1731326163&sr=8-24'}",1K+
B0C2PNWDGZ,False,,"Robot Vacuum Cleaner with 3000Pa Cyclone Suction, APP/Voice/Remote Control, Automatic Self-Charging Robotic Vacuum, Scheduled Cleaning, Ideal for Pet Hair, Hard Floor, Low Carpet ",https://www.amazon.com/ROPVACNIC-Automatic-Self-Charging-Scheduled-Cleaning/dp/B0C2PNWDGZ,https://m.media-amazon.com/images/I/612sEwvUfVL._AC_UY218_.jpg,,64.0,94.98,139.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14']",Limited time deal,,"{'heading': 'More Buying Choices', 'offer_text': '$94.03(4 used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0C2PNWDGZ/ref=sr_1_25_olp?keywords=robot+vacuum+cleaner&crid=LADB0CX3BQWZ&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.5orqcgNFuRro_I-1ZY_l7cyBKgZuGkqyzmaJxm7HVjaCEuXUMHEALLs2VRBZI4vpjG3hG_ZhXOdYvM7stFO_i6ywcJzQWvC9FGbjLDp4zBFJYg2zWSj7KOPF1E9QMGa906PlDVReXg2W2665QNLwSRDDIOWphHYpH03lNI2CvqsHrC4JlEyOmdBBZMx5cEyff1OwOkUEL6oK3ogmdcbq7Qou7eetWvo_HUh3PpqidvU._Ah8UJT_fK7je1qFRccDkDCFES5_8nnGtxB5b_IGFlg&qid=1731326163&sr=8-25'}",1K+
B094NYHTMF,False,,"iRobot Roomba j7+ (7550) Self-Emptying Robot Vacuum – Uses PrecisionVision Navigation to Identify & Avoid Objects Like Socks, Shoes, & Pet Waste, Smart Mapping, Self-Empty for Up to 60 Days ",https://www.amazon.com/iRobot-Roomba-Self-Emptying-Robot-Vacuum/dp/B094NYHTMF,https://m.media-amazon.com/images/I/71NwZ7H+zEL._AC_UY218_.jpg,,7762.0,499.0,,,524.94,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14']",,,"{'heading': 'More Buying Choices', 'offer_text': '$321.42(24+ used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B094NYHTMF/ref=sr_1_26_olp?keywords=robot+vacuum+cleaner&crid=LADB0CX3BQWZ&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.5orqcgNFuRro_I-1ZY_l7cyBKgZuGkqyzmaJxm7HVjaCEuXUMHEALLs2VRBZI4vpjG3hG_ZhXOdYvM7stFO_i6ywcJzQWvC9FGbjLDp4zBFJYg2zWSj7KOPF1E9QMGa906PlDVReXg2W2665QNLwSRDDIOWphHYpH03lNI2CvqsHrC4JlEyOmdBBZMx5cEyff1OwOkUEL6oK3ogmdcbq7Qou7eetWvo_HUh3PpqidvU._Ah8UJT_fK7je1qFRccDkDCFES5_8nnGtxB5b_IGFlg&qid=1731326163&sr=8-26'}",3K+
B0CYPVS3FF,False,,"Lefant Robot Vacuum M210 Pro, 2200Pa Suction,120 Mins Runtime, Self-Charging Slim Robotic Vacuum Cleaner, APP/Voice/WiFi/Alexa Control, Ideal for Pet Hair,Low-Pile Carpet, Hard Floor ",https://www.amazon.com/Lefant-Cleaner-Suction-Self-Charging-Low-Pile/dp/B0CYPVS3FF,https://m.media-amazon.com/images/I/6100ukwBV9L._AC_UY218_.jpg,,3152.0,99.99,,,209.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14']",Limited time deal,,,500+
B0CWQP4Y4R,False,,"roborock Q5 Max+ Robot Vacuum with Self-Empty Dock, Upgraded from Q5+, 5500 Pa Suction, DuoRoller Brush, Hands-Free Cleaning for up to 7 Weeks, PreciSense LiDAR Navigation, App & Voice Control ",https://www.amazon.com/roborock-Q5-Max-Self-Empty-Hands-Free/dp/B0CWQP4Y4R,https://m.media-amazon.com/images/I/61yYis0jtgL._AC_UY218_.jpg,,2435.0,449.99,,,,USD,$,Join Prime to buy this item at $359.99,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14', 'Join Prime to buy this item at $359.99']",,,"{'heading': 'More Buying Choices', 'offer_text': '$357.88(2 used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0CWQP4Y4R/ref=sr_1_28_olp?keywords=robot+vacuum+cleaner&crid=LADB0CX3BQWZ&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.5orqcgNFuRro_I-1ZY_l7cyBKgZuGkqyzmaJxm7HVjaCEuXUMHEALLs2VRBZI4vpjG3hG_ZhXOdYvM7stFO_i6ywcJzQWvC9FGbjLDp4zBFJYg2zWSj7KOPF1E9QMGa906PlDVReXg2W2665QNLwSRDDIOWphHYpH03lNI2CvqsHrC4JlEyOmdBBZMx5cEyff1OwOkUEL6oK3ogmdcbq7Qou7eetWvo_HUh3PpqidvU._Ah8UJT_fK7je1qFRccDkDCFES5_8nnGtxB5b_IGFlg&qid=1731326163&sr=8-28'}",3K+
B0BX12DVKN,False,,"Shark RV2310AE Matrix Self-Emptying Robot Vacuum with Bagless, 45-Day Capacity, Self-Cleaning Brushroll for Pet Hair, No Spots Missed on Carpets & Hard Floors, Precision Home Mapping, Wi-Fi, Black ",https://www.amazon.com/Shark-RV2310AE-Self-Emptying-Self-Cleaning-Brushroll/dp/B0BX12DVKN,https://m.media-amazon.com/images/I/71tWzqOqfiL._AC_UY218_.jpg,,6693.0,279.99,499.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14']",,,"{'heading': 'More Buying Choices', 'offer_text': '$210.00(8+ used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0BX12DVKN/ref=sr_1_29_olp?keywords=robot+vacuum+cleaner&crid=LADB0CX3BQWZ&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.5orqcgNFuRro_I-1ZY_l7cyBKgZuGkqyzmaJxm7HVjaCEuXUMHEALLs2VRBZI4vpjG3hG_ZhXOdYvM7stFO_i6ywcJzQWvC9FGbjLDp4zBFJYg2zWSj7KOPF1E9QMGa906PlDVReXg2W2665QNLwSRDDIOWphHYpH03lNI2CvqsHrC4JlEyOmdBBZMx5cEyff1OwOkUEL6oK3ogmdcbq7Qou7eetWvo_HUh3PpqidvU._Ah8UJT_fK7je1qFRccDkDCFES5_8nnGtxB5b_IGFlg&qid=1731326163&sr=8-29'}",700+
B08R9LK9K3,False,,"Lefant Robot Vacuum Cleaner, Strong Suction, 120 Mins Runtime, Slim, Low Noise, Automatic Self-Charging, Wi-Fi/App/Alexa Control, Ideal for Pet Hair Hard Floor and Daily Cleaning, M210 ",https://www.amazon.com/Lefant-M210-Cleaner-Automatic-Self-Charging/dp/B08R9LK9K3,https://m.media-amazon.com/images/I/61SeSmghSVL._AC_UY218_.jpg,,13875.0,88.88,199.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14']",Limited time deal,,,2K+
B0D6V97Z6H,False,,"Robot Vacuum Cleaner with 3000Pa Suction,Personalized Cleaning Settings,Auto Self-Charging Robotic Vacuum,Carpet Booster,App/Alexa/Remote Control, Ideal for Pet Hair/Hard Floor/Carpet,R7 ",https://www.amazon.com/Airzeen-Personalized-Cleaning-Self-Charging-R7/dp/B0D6V97Z6H,https://m.media-amazon.com/images/I/817GMeCEkYL._AC_UY218_.jpg,,209.0,139.99,,,149.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryFri, Nov 15', 'Only 4 left in stock - order soon.']",,,,100+
B0BVB5PTDK,False,,"roborock S8 Pro Ultra Robot Vacuum and Mop, Auto Drying, Auto Mop Washing, Self Emptying, Self Refilling, Liftable Dual Brush & Sonic Mop, 6000Pa Suction, Obstacle Avoidance(RockDock Ultra Series) ",https://www.amazon.com/Pro-Ultra-Self-Washing-Self-Refilling-Self-Emptying/dp/B0BVB5PTDK,https://m.media-amazon.com/images/I/61b-693nj5L._AC_UY218_.jpg,,1239.0,1399.99,1599.99,,,USD,$,"Join Prime to buy this item at $1,099.99",False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14', 'Join Prime to buy this item at $1,099.99']",,,"{'heading': 'More Buying Choices', 'offer_text': '$819.99(3+ used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0BVB5PTDK/ref=sr_1_32_olp?keywords=robot+vacuum+cleaner&crid=LADB0CX3BQWZ&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.5orqcgNFuRro_I-1ZY_l7cyBKgZuGkqyzmaJxm7HVjaCEuXUMHEALLs2VRBZI4vpjG3hG_ZhXOdYvM7stFO_i6ywcJzQWvC9FGbjLDp4zBFJYg2zWSj7KOPF1E9QMGa906PlDVReXg2W2665QNLwSRDDIOWphHYpH03lNI2CvqsHrC4JlEyOmdBBZMx5cEyff1OwOkUEL6oK3ogmdcbq7Qou7eetWvo_HUh3PpqidvU._Ah8UJT_fK7je1qFRccDkDCFES5_8nnGtxB5b_IGFlg&qid=1731326163&sr=8-32'}",300+
B0CFDWTFBR,False,,"MAMNV Robot Vacuum and Mop Combo, WiFi/App, Robotic Vacuum Cleaner with Schedule, 2 in 1 Mopping Robot Vacuum with Watertank and Dustbin, Self-Charging, Slim, Ideal for Hard Floor, Pet Hair, Carpet ",https://www.amazon.com/MAMNV-Robot-Vacuum-Mop-Combo/dp/B0CFDWTFBR,https://m.media-amazon.com/images/I/71c6JxDbjOL._AC_UY218_.jpg,,2214.0,139.99,249.98,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14']",Limited time deal,,"{'heading': 'More Buying Choices', 'offer_text': '$136.98(8+ used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0CFDWTFBR/ref=sr_1_33_olp?keywords=robot+vacuum+cleaner&crid=MGLAD4JL0B9F&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.THuGSWxAfrlfT-ZCu4m0_AcxhUoiLBQqXPu533ion0LnIFtu9K05TODpC1Yp5mmgXpUxk_LmzMjPbIqivV85kb5AfUUvdpumcEsADCTK_7KVMR6HbXSYn4Nlqz_5DwwZrkJc_IMY_xyos3Hhi2KhDieE1w9bMOgDOizqCbwPto-U6krzULaPUqE9XhytOXB793uaKEbGx8q6d9yLbi_YNtg0CQEywhAGdMpd00n4DZ4.HZx1GA2g1bvfVO48mrO6TIMlJfPSl7P-RQVQstf7Ht0&qid=1731326168&sr=8-33'}",1K+
B06Y56NDF4,False,,"ILIFE V3s Pro Robot Vacuum Cleaner, Tangle-free Suction , Slim, Automatic Self-Charging Robotic Vacuum Cleaner, Daily Schedule Cleaning, Ideal For Pet Hair，Hard Floor and Low Pile Carpet,Pearl White ",https://www.amazon.com/ILIFE-Robotic-Powerful-Tangle-free-Planning/dp/B06Y56NDF4,https://m.media-amazon.com/images/I/51ohDLYtzDL._AC_UY218_.jpg,,23308.0,159.99,,,,USD,$,$50.00 off coupon appliedSave $50.00with coupon,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14', '$50.00 off coupon appliedSave $50.00with coupon']",,,"{'heading': 'More Buying Choices', 'offer_text': '$69.99(2+ used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B06Y56NDF4/ref=sr_1_34_olp?keywords=robot+vacuum+cleaner&crid=MGLAD4JL0B9F&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.THuGSWxAfrlfT-ZCu4m0_AcxhUoiLBQqXPu533ion0LnIFtu9K05TODpC1Yp5mmgXpUxk_LmzMjPbIqivV85kb5AfUUvdpumcEsADCTK_7KVMR6HbXSYn4Nlqz_5DwwZrkJc_IMY_xyos3Hhi2KhDieE1w9bMOgDOizqCbwPto-U6krzULaPUqE9XhytOXB793uaKEbGx8q6d9yLbi_YNtg0CQEywhAGdMpd00n4DZ4.HZx1GA2g1bvfVO48mrO6TIMlJfPSl7P-RQVQstf7Ht0&qid=1731326168&sr=8-34'}",600+
B0D6V5J98T,False,,"Robot Vacuum and Mop,Self-Emptying Robot Vacuum Cleaner,3500Pa Suction,Laser Navigator with Smart Mapping Robotic Vacuums,180Mins Runtime,Schedule,App Control,Ideal for Carpet/Pet Hair ",https://www.amazon.com/Airzeen-Self-Emptying-Cleaner-Navigator-Schedule/dp/B0D6V5J98T,https://m.media-amazon.com/images/I/81GvQQ47HCL._AC_UY218_.jpg,,101.0,389.99,,,,USD,$,$140.00 off coupon appliedSave $140.00with coupon,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14', '$140.00 off coupon appliedSave $140.00with coupon']",,,"{'heading': 'More Buying Choices', 'offer_text': '$324.31(2 used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0D6V5J98T/ref=sr_1_35_olp?keywords=robot+vacuum+cleaner&crid=MGLAD4JL0B9F&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.THuGSWxAfrlfT-ZCu4m0_AcxhUoiLBQqXPu533ion0LnIFtu9K05TODpC1Yp5mmgXpUxk_LmzMjPbIqivV85kb5AfUUvdpumcEsADCTK_7KVMR6HbXSYn4Nlqz_5DwwZrkJc_IMY_xyos3Hhi2KhDieE1w9bMOgDOizqCbwPto-U6krzULaPUqE9XhytOXB793uaKEbGx8q6d9yLbi_YNtg0CQEywhAGdMpd00n4DZ4.HZx1GA2g1bvfVO48mrO6TIMlJfPSl7P-RQVQstf7Ht0&qid=1731326168&sr=8-35'}",400+
B07RGDFZ5Q,False,,"eufy BoostIQ RoboVac 15C MAX, Wi-Fi Connected Robot Vacuum Cleaner, Super Thin, Powerful Suction, Quiet, Self-Charging Robotic Vacuum Cleaner, Cleans Hard Floors to Medium-Pile Carpets ",https://www.amazon.com/eufy-Connected-Super-Thin-Self-Charging-Medium-Pile/dp/B07RGDFZ5Q,https://m.media-amazon.com/images/I/71vjkeg7KFL._AC_UY218_.jpg,,12623.0,279.99,,,,USD,$,Join Prime to buy this item at $119.99,False,"['FREE deliveryWed, Nov 20', 'Join Prime to buy this item at $119.99']",,,,100+
B0DG5WHSMJ,False,,"Robot Vacuum and Mop Combo - WiFi/Alexa/App Scheduling, Smart Robot Vacuums Cleaner, Slim & Quiet, Tangle-Free, Auto Recharge Robotic Vacuum, Ideal for Pet-Friendly Homes ",https://www.amazon.com/Kilgone-Robot-Vacuum-Mop-Combo/dp/B0DG5WHSMJ,https://m.media-amazon.com/images/I/7113OKDGzzL._AC_UY218_.jpg,,21.0,139.99,,,547.99,USD,$,,False,"['FREE deliveryMon, Nov 18', 'Only 4 left in stock - order soon.']",Limited time deal,,,200+
B0DFGWWYJF,False,,"Robot Vacuum Cleaner with 3000Pa Cyclone Suction, APP/Voice/Remote Control, Automatic Self-Charging Robotic Vacuum, Scheduled Cleaning, Ideal for Pet Hair, Hard Floor, Low Carpet ",https://www.amazon.com/ROPVACNIC-Automatic-Self-Charging-Scheduled-Cleaning/dp/B0DFGWWYJF,https://m.media-amazon.com/images/I/61s8xfbyjAL._AC_UY218_.jpg,,240.0,,,,,,,,False,['No featured offers available$250.00(1 new offer)'],,,"{'heading': 'No featured offers available', 'offer_text': '$250.00(1 new offer)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0DFGWWYJF/ref=sr_1_38_olp?keywords=robot+vacuum+cleaner&crid=MGLAD4JL0B9F&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.THuGSWxAfrlfT-ZCu4m0_AcxhUoiLBQqXPu533ion0LnIFtu9K05TODpC1Yp5mmgXpUxk_LmzMjPbIqivV85kb5AfUUvdpumcEsADCTK_7KVMR6HbXSYn4Nlqz_5DwwZrkJc_IMY_xyos3Hhi2KhDieE1w9bMOgDOizqCbwPto-U6krzULaPUqE9XhytOXB793uaKEbGx8q6d9yLbi_YNtg0CQEywhAGdMpd00n4DZ4.HZx1GA2g1bvfVO48mrO6TIMlJfPSl7P-RQVQstf7Ht0&qid=1731326168&sr=8-38'}",1K+
B0CRYWLZ56,False,,"Robot Vacuum and Mop Combo, WiFi/App/Voice, Robotic Vacuum Cleaner with Schedule, 2 in 1 Mopping Robot Vacuum with Water Tank and Dustbin, Self-Charging, Slim, Ideal for Hard Floor, Pet Hair, Carpet ",https://www.amazon.com/Robotic-Cleaner-Schedule-Mopping-Self-Charging/dp/B0CRYWLZ56,https://m.media-amazon.com/images/I/71egH0LE7dL._AC_UY218_.jpg,,317.0,,,,,,,,False,['No featured offers available$120.34(5 used & new offers)'],,,"{'heading': 'No featured offers available', 'offer_text': '$120.34(5 used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0CRYWLZ56/ref=sr_1_39_olp?keywords=robot+vacuum+cleaner&crid=MGLAD4JL0B9F&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.THuGSWxAfrlfT-ZCu4m0_AcxhUoiLBQqXPu533ion0LnIFtu9K05TODpC1Yp5mmgXpUxk_LmzMjPbIqivV85kb5AfUUvdpumcEsADCTK_7KVMR6HbXSYn4Nlqz_5DwwZrkJc_IMY_xyos3Hhi2KhDieE1w9bMOgDOizqCbwPto-U6krzULaPUqE9XhytOXB793uaKEbGx8q6d9yLbi_YNtg0CQEywhAGdMpd00n4DZ4.HZx1GA2g1bvfVO48mrO6TIMlJfPSl7P-RQVQstf7Ht0&qid=1731326168&sr=8-39'}",700+
B0BPNCDLN9,False,,"Shark UR2500SR AI Ultra Robot Vacuum, with Ultra Clean, Home Mapping, 30-Day Capacity Bagless Self Empty Base, Perfect for Pet Hair, WiFi, Compatible with Alexa, Black/Silver (Renewed) ",https://www.amazon.com/SharkBlu-UR2500SR-Mapping-Capacity-Compatible/dp/B0BPNCDLN9,https://m.media-amazon.com/images/I/71KiButYQWL._AC_UY218_.jpg,,845.0,179.99,,,,USD,$,,False,['FREE deliveryNov 15 - 20'],,,"{'heading': 'More Buying Choices', 'offer_text': '$174.35(2+ used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0BPNCDLN9/ref=sr_1_40_olp?keywords=robot+vacuum+cleaner&crid=MGLAD4JL0B9F&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.THuGSWxAfrlfT-ZCu4m0_AcxhUoiLBQqXPu533ion0LnIFtu9K05TODpC1Yp5mmgXpUxk_LmzMjPbIqivV85kb5AfUUvdpumcEsADCTK_7KVMR6HbXSYn4Nlqz_5DwwZrkJc_IMY_xyos3Hhi2KhDieE1w9bMOgDOizqCbwPto-U6krzULaPUqE9XhytOXB793uaKEbGx8q6d9yLbi_YNtg0CQEywhAGdMpd00n4DZ4.HZx1GA2g1bvfVO48mrO6TIMlJfPSl7P-RQVQstf7Ht0&qid=1731326168&sr=8-40'}",50+
B0915YCWD3,False,,"OKP K3 Robot Vacuum Cleaner Self-Charging Robotic Vacuum Cleaner with 2000Pa Strong Suction Voice Control for Hardfloor and Carpet,Blue ",https://www.amazon.com/OKP-Cleaner-WiFi-Connected-Self-Charging-Hardfloor/dp/B0915YCWD3,https://m.media-amazon.com/images/I/81L27fi5fYL._AC_UY218_.jpg,,3248.0,99.99,,,,USD,$,Join Prime to buy this item at $69.99,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryFri, Nov 15', 'Join Prime to buy this item at $69.99']",,,"{'heading': 'More Buying Choices', 'offer_text': '$87.43(2 used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0915YCWD3/ref=sr_1_41_olp?keywords=robot+vacuum+cleaner&crid=MGLAD4JL0B9F&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.THuGSWxAfrlfT-ZCu4m0_AcxhUoiLBQqXPu533ion0LnIFtu9K05TODpC1Yp5mmgXpUxk_LmzMjPbIqivV85kb5AfUUvdpumcEsADCTK_7KVMR6HbXSYn4Nlqz_5DwwZrkJc_IMY_xyos3Hhi2KhDieE1w9bMOgDOizqCbwPto-U6krzULaPUqE9XhytOXB793uaKEbGx8q6d9yLbi_YNtg0CQEywhAGdMpd00n4DZ4.HZx1GA2g1bvfVO48mrO6TIMlJfPSl7P-RQVQstf7Ht0&qid=1731326168&sr=8-41'}",200+
B0CXDD7FFK,False,,"eufy L50 Robot Vacuum with 4,000 Pa Powerful Suction, Precise iPath Laser Navigation, Customizable Al Mapping, Climb Up to 20 mm, Ideal for Hard Floor, Tile, and Carpet ",https://www.amazon.com/eufy-Powerful-Suction-Navigation-Customizable/dp/B0CXDD7FFK,https://m.media-amazon.com/images/I/61FWP+Cz5fL._AC_UY218_.jpg,,189.0,199.99,,,,USD,$,Join Prime to buy this item at $151.98,False,"['FREE deliveryMon, Nov 18', 'Join Prime to buy this item at $151.98']",,,,300+
B0C415NHBM,False,,"iRobot Roomba j9+ Self-Emptying Robot Vacuum – More Powerful Suction, Identifies and Avoids Obstacles Like pet Waste, Empties Itself for 60 Days, Best for Homes with Pets, Smart Mapping, Alexa​ ",https://www.amazon.com/iRobot-Roomba-Self-Emptying-Robot-Vacuum/dp/B0C415NHBM,https://m.media-amazon.com/images/I/81HdMXcIYTL._AC_UY218_.jpg,,561.0,599.0,899.0,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14']",,,"{'heading': 'More Buying Choices', 'offer_text': '$515.52(10+ used & new offers)', 'offer_link': 'https://www.amazon.com/gp/offer-listing/B0C415NHBM/ref=sr_1_43_olp?keywords=robot+vacuum+cleaner&crid=MGLAD4JL0B9F&sprefix=ro%2Caps%2C292&dib_tag=se&dib=eyJ2IjoiMSJ9.THuGSWxAfrlfT-ZCu4m0_AcxhUoiLBQqXPu533ion0LnIFtu9K05TODpC1Yp5mmgXpUxk_LmzMjPbIqivV85kb5AfUUvdpumcEsADCTK_7KVMR6HbXSYn4Nlqz_5DwwZrkJc_IMY_xyos3Hhi2KhDieE1w9bMOgDOizqCbwPto-U6krzULaPUqE9XhytOXB793uaKEbGx8q6d9yLbi_YNtg0CQEywhAGdMpd00n4DZ4.HZx1GA2g1bvfVO48mrO6TIMlJfPSl7P-RQVQstf7Ht0&qid=1731326168&sr=8-43'}",500+
B081J646XW,False,,"eufy BoostIQ RoboVac 11S MAX, Robot Vacuum Cleaner, Super Thin, Powerful Suction, Quiet, Self-Charging Robotic Vacuum Cleaner, Cleans Hard Floors to Medium-Pile Carpets, Black(Renewed) ",https://www.amazon.com/eufy-BoostIQ-Powerful-Self-Charging-Medium-Pile/dp/B081J646XW,https://m.media-amazon.com/images/I/71W7z7lPYuL._AC_UY218_.jpg,,734.0,,,,,,,,False,[],,,,100+
